paper_id,citation_key,arxiv_id,similarity_score,bib_title,ref_title
2210.16323,levinsenthil,1206.1604,1.0,Integer Quantum Hall Effect for Bosons,Integer quantum Hall effect for bosons.
2210.16323,statTI,1212.6191,1.0,Statistical topological insulators,Statistical topological insulators
2210.16323,statTI2,1504.07258,1.0,Statistical translation invariance protects a topological insulator from interac,Statistical translation invariance protects a topological insulator from interac
2210.16323,SPT_finiteT_2017,1611.05450,1.0,Symmetry-protected topological order at nonzero temperature,Symmetry-protected topological order at nonzero temperature
2210.16323,Garratt2022,2207.09476,1.0,Measurements conspire nonlocally to restructure critical quantum states,Measurements Conspire Nonlocally to Restructure Critical Quantum States
2210.16323,scwierschem1,1402.0667,1.0,Quenching the Haldane Gap in Spin-1 Heisenberg Antiferromagnets,Quenching the haldane gap in spin-1 Heisenberg antiferromagnets.
2210.16323,scwierschem2,1408.1512,1.0,Strange correlations in spin-1 Heisenberg antiferromagnets,Strange correlations in spin-1 Heisenberg antiferromagnets
2210.16323,scwierschem3,1501.00422,1.0,Characterizing the Haldane phase in quasi-one-dimensional spin-1 Heisenberg anti,Characterizing the Haldane phase in quasi-one-dimensional spin-1 Heisenberg anti
2210.16323,sczohar1,1410.0318,1.0,Hidden order and flux attachment in symmetry-protected topological phases: A Lau,Hidden order and flux attachment in symmetry-protected topological phases: A Lau
2210.16323,scmeng1,1506.00549,1.0,Quantum Monte Carlo study of strange correlator in interacting topological insul,Quantum Monte Carlo study of strange correlator in interacting topological insul
2210.16323,sczohar2,1505.02775,1.0,Wave functions of symmetry-protected topological phases from conformal field the,Wave functions of symmetry-protected topological phases from conformal field the
2210.16323,scmeng2,1508.06389,1.0,Bona fide interaction-driven topological phase transition in correlated symmetry,Bona fide interaction-driven topological phase transition in correlated symmetry
2210.16323,scwei,1512.07842,1.0,"Detecting and identifying two-dimensional symmetry-protected topological, symmet","Detecting and identifying two-dimensional symmetry-protected topological, symmet"
2210.16323,scmeng3,1512.02080,1.0,Topological invariants for interacting topological insulators. II. Breakdown of ,Topological invariants for interacting topological insulators. II. Breakdown of 
2210.16323,scwierschem4,1603.03444,1.0,Detection of symmetry-protected topological order in AKLT states by exact evalua,Detection of symmetry-protected topological order in AKLT states by exact evalua
2210.16323,sczhong,1612.09376,1.0,"Topological phase in 1D topological Kondo insulator: Z2 topological insulator, H","Topological phase in 1D topological Kondo insulator: Z2 topological insulator, H"
2210.16323,scscaffidi,1705.01557,1.0,Gapless Symmetry-Protected Topological Order,Gapless Symmetry-Protected Topological Order
2210.16323,scfrank1,1711.07982,1.0,"Symmetry-enriched topological order in tensor networks: Defects, gauging and any","Symmetry-enriched topological order in tensor networks: Defects, gauging and any"
2210.16323,scfrank2,1801.05959,1.0,Mapping Topological to Conformal Field Theories through strange Correlators,Mapping Topological to Conformal Field Theories through strange Correlators.
2210.16323,scfrank3,1710.02314,1.0,Global Anomaly Detection in Two-Dimensional Symmetry-Protected Topological Phase,Global Anomaly Detection in Two-Dimensional Symmetry-Protected Topological Phase
2210.16323,scfrank4,1907.02520,1.0,"{Cardy states, defect lines and chiral operators of coset CFTs on the lattice}","Cardy states, defect lines and chiral operators of coset CFTs on the lattice"
2210.16323,scfrank5,1902.11241,1.0,Galois Conjugated Tensor Fusion Categories and Nonunitary Conformal Field Theory,Galois Conjugated Tensor Fusion Categories and Nonunitary Conformal Field Theory
2210.16323,schsieh,2010.13803,1.0,Symmetry-protected sign problem and magic in quantum phases of matter,Symmetry-protected sign problem and magic in quantum phases of matter
2210.16323,scfan,2002.12385,1.0,Self-organized error correction in random unitary circuits with measurement,Self-organized error correction in random unitary circuits with measurement
2210.16323,wu2020,2101.10342,1.0,{Universal features of higher-form symmetries at phase transitions},Universal features of higher-form symmetries at phase transitions
2210.16323,scsagar,2201.07792,1.0,Characterizing Long-Range Entanglement in a Mixed State Through an Emergent Orde,Characterizing long-range entanglement in a mixed state through an emergent orde
2210.16323,scmeng4,2209.12917,1.0,Detecting Subsystem Symmetry Protected Topological Order Through Strange Correla,Detecting subsystem symmetry protected topological order through strange correla
2210.16323,SOP2008,0802.0447,1.0,String Order and Symmetries in Quantum Spin Lattices,String order and symmetries in quantum spin lattices.
2210.16323,Zhu2022,2208.11136,1.0,Nishimori's cat: stable long-range entanglement from finite-depth unitaries and ,Nishimori's Cat: Stable Long-Range Entanglement from Finite-Depth Unitaries and 
2210.16323,chamon,0704.3616,1.0,Entanglement and topological entropy of the toric code at finite temperature,Entanglement and topological entropy of the toric code at finite temperature
2210.16323,bridge,1404.6256,1.0,Bridging fermionic and bosonic short range entangled states,Bridging fermionic and bosonic short range entangled states
2210.16323,youxu2014,1409.0168,1.0,Symmetry-protected topological states of interacting fermions and bosons,Symmetry Protected Topological States of Interacting Fermions and Bosons
2210.16323,wangsenthil2014,1401.1142,1.0,Interacting fermionic topological insulators/superconductors in three dimensions,Interacting fermionic topological insulators/superconductors in three dimensions
2210.16323,ashvin2014,1406.3032,1.0,Interaction effects on 3D topological superconductors: surface topological order,Interaction effects on 3D topological superconductors: surface topological order
2210.16323,fidkowski1,0904.2197,1.0,Effects of interactions on the topological classification of free fermion system,Effects of interactions on the topological classification of free fermion system
2210.16323,fidkowski2,1008.4138,1.0,Topological phases of fermions in one dimension,Topological phases of fermions in one dimension
2210.16323,max1,2009.05119,1.0,Boundary criticality of the O(N) model in d = 3 critically revisited,Boundary criticality of the O(N) model in d = 3 critically revisited
2210.16323,max2,2111.03071,1.0,{The extraordinary boundary transition in the 3d O(N) model via conformal bootst,The extraordinary boundary transition in the 3d O(N) model via conformal bootstr
2210.16323,max3,2111.03613,1.0,Boundary Criticality of the 3D O($N$) Model: From Normal to Extraordinary,Boundary Criticality of the 3D O(N) Model: From Normal to Extraordinary.
2210.16323,xuboundary1,2002.10479,1.0,Topological edge and interface states at bulk disorder-to-order quantum critical,Topological edge and interface states at bulk disorder-to-order quantum critical
2210.16323,zhanglong3,2110.04762,1.0,Special Transition and Extraordinary Phase on the Surface of a Two-Dimensional Q,Special transition and extraordinary phase on the surface of a two-dimensional q
2210.16323,toldin1,2012.00039,1.0,Boundary Critical Behavior of the Three-Dimensional Heisenberg Universality Clas,Boundary Critical Behavior of the Three-Dimensional Heisenberg Universality Clas
2210.16323,wessel3,2010.15691,1.0,Spin versus bond correlations along dangling edges of quantum critical magnets,Spin versus bond correlations along dangling edges of quantum critical magnets
2210.16323,wessel2,1804.06820,1.0,Nonordinary edge criticality of two-dimensional quantum critical magnets,Nonordinary edge criticality of two-dimensional quantum critical magnets
2210.16323,wessel1,1906.07051,1.0,Nonordinary criticality at the edges of planar spin-1 Heisenberg antiferromagnet,Nonordinary criticality at the edges of planar spin-1 Heisenberg antiferromagnet
2210.16323,zhanglong1,1611.06477,0.9969040247678018,Unconventional Surface Critical Behavior Induced by a Quantum Phase Transition f,Unconventional Surface Critical Behavior Induced by a Quantum Phase Transition f
2210.16323,zhanglong2,1801.10035,1.0,Engineering Surface Critical Behavior of ($2+1$)-Dimensional O(3) Quantum Critic,Engineering Surface Critical Behavior of (2+1)-Dimensional O(3) Quantum Critical
2210.16323,groverashvin,1206.1332,1.0,Quantum Criticality in Topological Insulators and Superconductors: Emergence of ,Quantum Criticality in Topological Insulators and Superconductors: Emergence of 
2210.16323,bisenthil,1808.07465,1.0,Adventure in Topological Phase Transitions in $3+1$-D: Non-Abelian Deconfined Qu,"Adventure in Topological Phase Transitions in 
3+1
-D: Non-Abelian Deconfined Qu"
2210.16323,jianxune,1907.08613,1.0,Generic ``unnecessary'' quantum critical points with minimal degrees of freedom,Generic “unnecessary” quantum critical points with minimal degrees of freedom
2210.16323,xu3d,1209.4399,0.9945945945945946,Three-dimensional symmetry-protected topological phase close to antiferromagneti,Three-dimensional symmetry-protected topological phase close to antiferromagneti
2210.16323,ashvinsenthil,1209.3058,1.0,Physics of Three-Dimensional Bosonic Topological Insulators: Surface-Deconfined ,Physics of three dimensional bosonic topological insulators: Surface Deconfined 
2210.16323,MaxTO,1306.3286,1.0,Symmetry-respecting topologically ordered surface phase of three-dimensional ele,Symmetry-respecting topologically ordered surface phase of three-dimensional ele
2210.16323,WangTO,1306.3223,1.0,Gapped symmetry preserving surface state for the electron topological insulator,Gapped symmetry preserving surface state for the electron topological insulator
2210.16323,ChenTO,1306.3250,1.0,Symmetry enforced non-Abelian topological order at the surface of a topological ,Symmetry Enforced Non-Abelian Topological Order at the Surface of a Topological 
2210.16323,liuwen,1205.7024,1.0,Symmetry-Protected Quantum Spin Hall Phases in Two Dimensions,Symmetry-protected quantum spin Hall phases in two dimensions.
2210.16325,SilbertNag2005,cond-mat/0501616,1.0,Vibrations and Diverging Length Scales Near the Unjamming Transition,Vibrations and diverging length scales near the unjamming transition.
2210.16325,GunnarssonRMP,cond-mat/0305412,1.0,Colloquium: Saturation of electrical resistivity,Colloquium : Saturation of electrical resistivity
2210.16325,BroederszMac2011,1011.6535,1.0,Criticality and isostaticity in fibre networks,Criticality and isostaticity in fibre networks
2210.16325,LiarteLub2019,1809.09631,1.0,Jamming as a Multicritical Point,Jamming as a Multicritical Point.
2210.16325,LiarteLub2020,2001.07306,1.0,Multifunctional twisted kagome lattices: Tuning by pruning mechanical metamateri,Multifunctional twisted kagome lattices: Tuning by pruning mechanical metamateri
2210.16325,MiguelZap2002,cond-mat/0205217,1.0,Dislocation Jamming and Andrade Creep,Dislocation jamming and andrade creep.
2210.16325,joshi,2006.13947,0.8181818181818182,Anomalous density fluctuations in a random $t\text{\ensuremath{-,"Anomalous density fluctuations in a random 
t−J
 model"
2210.16325,zaanen,1812.03968,1.0,Anomalous attenuation of plasmons in strange metals and holography,Anomalous attenuation of plasmons in strange metals and holography
2210.16325,Abbamonte1,1708.01929,1.0,Anomalous density fluctuations in a strange metal,Anomalous density fluctuations in a strange metal
2210.16325,hussey,cond-mat/0404263,1.0,Universality of the Mott–Ioffe–Regel limit in metals,Universality of the Mott–Ioffe–Regel limit in metals
2210.16325,Abbamonte2,2106.03301,1.0,Crossover of Charge Fluctuations across the Strange Metal Phase Diagram,Crossover of Charge Fluctuations across the Strange Metal Phase Diagram
2210.16325,manning16,1509.06578,1.0,Motility-Driven Glass and Jamming Transitions in Biological Tissues,Motility-driven glass and jamming transitions in biological tissues.
2210.16325,Bilitewski_2019,1811.08452,1.0,Dynamics and energy landscape of the jammed spin liquid,Dynamics and energy landscape of the jammed spin liquid
2210.16325,Bilitewski_2017,1706.04004,1.0,Jammed Spin Liquid in the Bond-Disordered Kagome Antiferromagnet,Jammed Spin Liquid in the Bond-Disordered Kagome Antiferromagnet.
2210.16325,Nagel09,0908.2176,1.0,Heat transport in model jammed solids,Heat transport in model jammed solids.
2210.16325,Marel16,1512.00672,1.0,Temperature-Dependent Ellipsometry Measurements of Partial Coulomb Energy in Sup,Temperature-dependent ellipsometry measurements of partial Coulomb energy in sup
2210.16325,DL21a,2103.07474,1.0,Universal scaling for disordered viscoelastic matter near the onset of rigidity,Universal scaling for disordered viscoelastic matter near the onset of rigidity.
2210.16325,DL21b,2202.13933,1.0,"{Universal scaling for disordered viscoelastic matter II: Collapses, global beha","Universal scaling for disordered viscoelastic matter II: Collapses, global behav"
2210.16325,DCrmp,2109.05037,1.0,Sachdev-Ye-Kitaev models and beyond: Window into non-Fermi liquids,Sachdev-Ye-Kitaev models and beyond: Window into non-Fermi liquids
2210.16325,XWDC,2209.05491,1.0,Collective density fluctuations of strange metals with critical Fermi surfaces,Collective density fluctuations of strange metals with critical Fermi surfaces
2210.16325,Abbamonte3,2007.06670,1.0,{Observation of Pines' Demon in Sr$_2$RuO$_4$},Observation of Pines' Demon in Sr$_2$RuO$_4$
2210.16325,FranzZam2015,1506.01997,1.0,Universal spectrum of normal modes in low-temperature glasses,Universal spectrum of normal modes in low-temperature glasses
2210.16325,zxs,cond-mat/0208504,1.0,Angle-resolved photoemission studies of the cuprate superconductors,Angle-resolved photoemission studies of the cuprate superconductors
2210.16325,MEELS,1509.04230,1.0,"{Measurement of the dynamic charge response of materials using  low-energy, mome","Measurement of the dynamic charge response of materials using low-energy, moment"
2210.16325,disorder1,cond-mat/0703309,1.0,An Intrinsic Bond-Centered Electronic Glass with Unidirectional Domains in Under,An Intrinsic Bond-Centered Electronic Glass with Unidirectional Domains in Under
2210.16325,disorder2,cond-mat/0107347,1.0,Microscopic electronic inhomogeneity in the high-{Tc} superconductor {Bi2Sr2CaCu,Microscopic electronic inhomogeneity in the high-Tc superconductor Bi2Sr2CaCu2O8
2210.16325,EDGSoftGels,1805.07987,1.0,Computing the linear viscoelastic properties of soft gels using an optimally win,Computing the linear viscoelastic properties of soft gels using an optimally win
2210.16325,EDGColloidGel,1406.4187,1.0,"Stress localization, stiffening, and yielding in a model colloidal gel","Stress localization, stiffening, and yielding in a model colloidal gel"
2210.16325,TsekenisGD11,1012.5096,1.0,Dislocations Jam at Any Density,Dislocations jam at any density.
2210.16325,kurchan,1906.09228,1.0,"Classical glasses, black holes, and strange quantum liquids","Classical glasses, black holes, and strange quantum liquids"
2210.16325,schmalian,cond-mat/0101185,1.0,Stripe Glasses: Self-Generated Randomness in a Uniformly Frustrated System,Stripe glasses: self-generated randomness in a uniformly frustrated system
2210.16325,nussinov,1209.3823,1.0,Mapping between finite temperature classical and zero temperature quantum system,Mapping between finite temperature classical and zero temperature quantum system
2210.16325,ReichhardtGNR12,1204.6342,1.0,Jamming in systems with quenched disorder,Jamming in systems with quenched disorder.
2210.16325,GravesNPGLS16,1509.00806,1.0,"Pinning Susceptibility: The effect of dilute, quenched disorder on jamming","Pinning Susceptibility: The Effect of Dilute, Quenched Disorder on Jamming."
2210.16325,peter2018crossover,1712.03307,1.0,Crossover from jamming to clogging behaviours in heterogeneous environments,Crossover from Jamming to Clogging Behaviours in Heterogeneous Environments
2210.16325,ZhangRPSBVUBG22,2205.14787,1.0,"Jammed solids with pins: Thresholds, force networks, and elasticity","Jammed solids with pins: Thresholds, force networks, and elasticity."
2210.16326,Hu:2000ke,astro-ph/0003365,1.0,{Cold and fuzzy dark matter},Cold and Fuzzy Dark Matter
2210.16326,Villanueva-Domingo:2021spv,2103.12087,1.0,{A brief review on primordial black holes as dark matter},A Brief Review on Primordial Black Holes as Dark Matter
2210.16326,Csaki:2021gfm,2105.07035,1.0,{Continuum dark matter},Continuum dark matter
2210.16326,Csaki:2021xpy,2105.14023,1.0,{Z-Portal Continuum Dark Matter},Z-Portal Continuum Dark Matter.
2210.16326,Georgi:2007ek,hep-ph/0703260,1.0,{Unparticle physics},Unparticle physics.
2210.16326,Georgi:2007si,0704.2457,1.0,{Another odd thing about unparticle physics},Another odd thing about unparticle physics
2210.16326,Csaki:2018kxb,1811.06019,1.0,{Continuum Naturalness},Continuum naturalness
2210.16326,Cabrer:2009we,0907.5361,1.0,{Soft-Wall Stabilization},Soft-wall stabilization
2210.16326,Megias:2019vdb,1905.07364,1.0,{Gapped Continuum Kaluza-Klein spectrum},Gapped continuum Kaluza-Klein spectrum
2210.16326,Megias:2021mgj,2104.10260,1.0,{The Continuum Linear Dilaton},The Continuum Linear Dilaton
2210.16326,Falkowski:2008fz,0806.1737,1.0,{Electroweak Breaking on a Soft Wall},Electroweak Breaking on a Soft Wall
2210.16326,Stancato:2008mp,0807.3961,1.0,{The Unhiggs},The Unhiggs
2210.16326,Falkowski:2008yr,0810.4940,1.0,{Holographic Unhiggs},Holographic Unhiggs
2210.16326,Bellazzini:2015cgj,1511.08218,0.9166666666666666,{Quantum Critical Higgs},The Quantum Critical Higgs
2210.16326,Cai:2009ax,1003.1163,1.0,{Continuum Superpartners from Supersymmetric Unparticles},CONTINUUM SUPERPARTNERS FROM SUPERSYMMETRIC UNPARTICLES
2210.16326,Gao:2019gfw,1909.04061,1.0,{Collider Phenomenology of a Gluino Continuum},Collider phenomenology of a gluino continuum
2210.16326,Katz:2015zba,1509.03628,0.9894736842105263,{Continuum-mediated dark matter\textendash{}baryon scattering},Continuum-mediated dark matter–baryon scattering
2210.16326,Chaffey:2021tmj,2102.05674,1.0,{Continuum-Mediated Self-Interacting Dark Matter},Continuum-mediated self-interacting dark matter
2210.16326,Hong:2019nwd,1910.10160,1.0,{Conformal Freeze-In of Dark Matter},Conformal freeze-in of dark matter
2210.16326,Hong:2022gzo,2207.10093,1.0,{Dark Matter from a Conformal Dark Sector},Dark matter from a conformal Dark Sector
2210.16326,Kumar:2013iva,1305.1611,1.0,{Matrix element analyses of dark matter scattering and annihilation},Matrix element analyses of dark matter scattering and annihilation
2210.16326,Toma:2013bka,1307.6181,1.0,{Internal Bremsstrahlung Signature of Real Scalar Dark Matter and Consistency wi,Internal bremsstrahlung signature of real scalar dark matter and consistency wit
2210.16326,Giacchino:2013bta,1307.6480,1.0,{Scalar Dark Matter Models with Significant Internal Bremsstrahlung},Scalar dark matter models with significant internal bremsstrahlung
2210.16326,Slatyer:2016qyl,1610.06933,1.0,{General Constraints on Dark Matter Decay from the Cosmic Microwave Background},General constraints on dark matter decay from the cosmic microwave background
2210.16326,Slatyer:2015jla,1506.03811,1.0,{Indirect dark matter signatures in the cosmic dark ages. I. Generalizing the bo,Indirect dark matter signatures in the cosmic dark ages. I. Generalizing the bou
2210.16326,Fermi-LAT:2016uux,1611.03184,1.0,{Searching for Dark Matter Annihilation in Recently Discovered Milky Way Satelli,SEARCHING FOR DARK MATTER ANNIHILATION IN RECENTLY DISCOVERED MILKY WAY SATELLIT
2210.16326,Abazajian:2020tww,2003.10416,1.0,{Strong constraints on thermal relic dark matter from Fermi-LAT observations of ,Strong constraints on thermal relic dark matter from Fermi-LAT observations of t
2210.16326,Arcadi:2014lta,1411.2985,1.0,{Z-portal dark matter},Z-portal dark matter
2210.16326,ALEPH:2005ab,hep-ex/0509008,1.0,{Precision electroweak measurements on the $Z$ resonance},Precision electroweak measurements on the Z resonance
2210.16326,CMS:2022qva,2201.11585,1.0,{Search for invisible decays of the Higgs boson produced via vector boson fusion,Search for invisible decays of the Higgs boson produced via vector boson fusion 
2210.16326,ATLAS:2022yvh,2202.07953,1.0,{Search for invisible Higgs-boson decays in events with vector-boson fusion sign,Search for invisible Higgs-boson decays in events with vector-boson fusion signa
2210.16326,LZ:2022ufs,2207.03764,1.0,{First Dark Matter Search Results from the LUX-ZEPLIN (LZ) Experiment},First Dark Matter Search Results from the LUX-ZEPLIN (LZ) Experiment.
2210.16326,Arcadi:2017kky,1703.07364,1.0,"{The waning of the WIMP? A review of models, searches, and constraints}","The waning of the WIMP? A review of models, searches, and constraints"
2210.16326,Ellis:2017ndg,1711.09912,1.0,{Statistical Analyses of Higgs- and Z-Portal Dark Matter Models},"Statistical analyses of Higgs- and 
Z
-portal dark matter models"
2210.16326,Dror:2017nsg,1707.01503,1.0,{Dark forces coupled to nonconserved currents},Dark forces coupled to nonconserved currents
2210.16326,Anastasopoulos:2006cz,hep-th/0605225,1.0,"{Anomalies, anomalous U(1)'s and generalized Chern-Simons terms}","Anomalies, anomalous U(1)'s and generalized Chern-Simons terms"
2210.16326,Antoniadis:2009ze,0901.0639,1.0,{Anomaly driven signatures of new invisible physics at the Large Hadron Collider,Anomaly driven signatures of new invisible physics at the Large Hadron Collider
2210.16326,Dudas:2009uq,0904.1745,0.9032258064516129,{(In)visible Z-prime and dark matter},(In)visible Z' and dark matter
2210.16326,Dudas:2013sia,1307.0005,1.0,"{Extra U(1), effective operators, anomalies and dark matter}","Extra U(1), effective operators, anomalies and dark matter"
2210.16326,Dessert:2022evk,2207.10090,0.9508196721311475,{Higgsino Dark Matter Confronts 14 years of Fermi Gamma Ray Data},Higgsino Dark Matter Confronts 14 Years of Fermi γ-Ray Data.
2210.16326,Contino:2004vy,hep-th/0406257,1.0,{Holography for fermions},Holography for fermions
2210.16326,Cacciapaglia:2008ns,0804.0424,1.0,{The AdS/CFT/Unparticle Correspondence},The AdS/CFT/Unparticle Correspondence
2210.16326,Jacobs:2014nia,1403.3608,1.0,{Holographic interaction effects on transport in Dirac semimetals},Holographic interaction effects on transport in Dirac semimetals
2210.16326,Liu:2018bye,1801.09357,1.0,{Topological nodal line semimetals in holography},Topological nodal line semimetals in holography
2210.16326,Plantz:2018tqf,1802.04191,1.0,{Massive Dirac fermions from holography},Massive Dirac fermions from holography
2210.16326,Lee:2008xf,0809.3402,0.9846153846153847,{A Non-Fermi Liquid from a Charged Black Hole: A Critical Fermi Ball},Non-Fermi liquid from a charged black hole: A critical Fermi ball
2210.16326,Liu:2009dm,0903.2477,1.0,{Non-Fermi liquids from holography},Non-Fermi liquids from holography
2210.16326,Cubrovic:2009ye,0904.1993,1.0,"{String Theory, Quantum Phase Transitions and the Emergent Fermi-Liquid}","String Theory, Quantum Phase Transitions, and the Emergent Fermi Liquid"
2210.16326,Escudero:2016gzx,1609.09079,1.0,{Toward (Finally!) Ruling Out Z and Higgs Mediated Dark Matter Models},Toward (finally!) ruling out Z and Higgs mediated dark matter models
2210.16326,Hall:2009bx,0911.1120,1.0,{Freeze-In Production of FIMP Dark Matter},Freeze-in production of FIMP dark matter
2210.16326,Elahi:2014fsa,1410.6157,1.0,{UltraViolet Freeze-in},UltraViolet freeze-in
2210.16326,Hill:2014yxa,1409.8290,1.0,{Standard Model anatomy of WIMP dark matter direct detection II: QCD analysis an,Standard Model anatomy of WIMP dark matter direct detection II: QCD analysis and
2210.16326,Falkowski:2013jya,1312.5329,1.0,{Vector-like leptons: Higgs decays and collider phenomenology},Vector-like leptons: Higgs decays and collider phenomenology
2210.16326,Dienes:2011ja,1106.4546,1.0,{Dynamical Dark Matter: I. Theoretical Overview},Dynamical Dark Matter: I. Theoretical Overview
2210.16326,Dienes:2011sa,1107.0721,1.0,{Dynamical Dark Matter: II. An Explicit Model},Dynamical Dark Matter: II. An Explicit Model
2210.16326,Dienes:2012yz,1204.4183,1.0,{Distinguishing Dynamical Dark Matter at the LHC},Distinguishing Dynamical Dark Matter at the LHC
2210.16326,Dienes:2012cf,1208.0336,1.0,{Direct Detection of Dynamical Dark Matter},Direct detection of dynamical dark matter
2210.16326,Dienes:2013xya,1312.7772,1.0,{Overcoming Velocity Suppression in Dark-Matter Direct-Detection Experiments},Overcoming velocity suppression in dark-matter direct-detection experiments
2210.16326,Dienes:2014via,1406.4868,1.0,{Dark-Matter Decay as a Complementary Probe of Multicomponent Dark Sectors},Dark-matter decay as a complementary probe of multicomponent dark sectors.
2210.16326,Dienes:2014bka,1407.2606,1.0,{Strategies for probing nonminimal dark sectors at colliders: The interplay betw,Strategies for probing nonminimal dark sectors at colliders: The interplay betwe
2210.16326,Boddy:2016fds,1606.07440,1.0,{Lines and Boxes: Unmasking Dynamical Dark Matter through Correlations in the Me,Lines and boxes: Unmasking Dynamical Dark Matter through correlations in the MeV
2210.16326,Curtin:2018ees,1809.11021,1.0,"{Dynamical Dark Matter, MATHUSLA, and the Lifetime Frontier}","Dynamical Dark Matter, MATHUSLA, and the lifetime frontier"
2210.16326,Dienes:2019krh,1910.01129,1.0,{Nonminimal dark sectors: Mediator-induced decay chains and multijet collider si,Nonminimal dark sectors: Mediator-induced decay chains and multijet collider sig
2210.16326,Kawasaki:1994sc,astro-ph/9412055,1.0,{Electromagnetic cascade in the early universe and its application to the big ba,Electromagnetic Cascade in the Early Universe and its Application to the Big-Ban
2210.16326,Cyburt:2002uv,astro-ph/0211258,1.0,{Updated nucleosynthesis constraints on unstable relic particles},Updated Nucleosynthesis Constraints on Unstable Relic Particles
2210.16326,Kawasaki:2004qu,astro-ph/0408426,1.0,{Big-Bang nucleosynthesis and hadronic decay of long-lived massive particles},Big-Bang nucleosynthesis and hadronic decay of long-lived massive particles
2210.16326,Hisano:2009rc,0901.3582,0.717948717948718,{Cosmic Rays from Dark Matter Annihilation and Big-Bang Nucleosynthesis},Cosmic Rays from Dark Matter Annihilation and Big-Bang Nucleosynthesis(16th YKIS
2210.16326,Henning:2012rm,1205.6479,1.0,{Constraints on Light Dark Matter from Big Bang Nucleosynthesis},Constraints on Light Dark Matter from Big Bang Nucleosynthesis
2210.16326,Chluba:2011hw,1109.6552,1.0,{The evolution of CMB spectral distortions in the early Universe},The evolution of CMB spectral distortions in the early Universe
2210.16326,Chluba:2013wsa,1304.6121,1.0,{Distinguishing different scenarios of early energy release with spectral distor,Distinguishing different scenarios of early energy release with spectral distort
2210.16326,Poulin:2016anj,1610.10051,1.0,{Cosmological constraints on exotic injection of electromagnetic energy},Cosmological constraints on exotic injection of electromagnetic energy
2210.16326,Kogut:2011xw,1105.2044,1.0,{The Primordial Inflation Explorer (PIXIE): A Nulling Polarimeter for Cosmic Mic,The Primordial Inflation Explorer (PIXIE): a nulling polarimeter for cosmic micr
2210.16326,Chluba:2019nxa,1909.01593,1.0,{New horizons in cosmology with spectral distortions of the cosmic microwave bac,New horizons in cosmology with spectral distortions of the cosmic microwave back
2210.16334,astronomaly_hitch,2201.10189,1.0,A Hitchhiker's Guide to Anomaly Detection with Astronomaly,A Hitchhiker's Guide to Anomaly Detection with Astronomaly
2210.16334,Lochner:2022wbz,2201.10189,1.0,{A Hitchhiker's Guide to Anomaly Detection with Astronomaly},A Hitchhiker's Guide to Anomaly Detection with Astronomaly
2210.16335,Pan:2015bgi,1506.07493,1.0,{Constraints on neutrino mass from Cosmic Microwave Background and Large Scale S,Constraints on neutrino mass from cosmic microwave background and large-scale st
2210.16335,SimonsForecast,1808.07445,1.0,{The Simons Observatory: science goals and forecasts},The Simons Observatory: science goals and forecasts
2210.16335,lewis00,astro-ph/9911177,0.7251461988304093,{Efficient Computation of Cosmic Microwave Background Anisotropies in Closed Fri,Efficient computation of CMB anisotropies in closed FRW models
2210.16335,Zahn_2003,astro-ph/0212360,1.0,Probing the Friedmann equation during recombination with future cosmic microwave,Probing the Friedmann equation during recombination with future cosmic microwave
2210.16335,aver2021improving,2010.04180,1.0,Improving helium abundance determinations with Leo P as a case study,Improving helium abundance determinations with Leo P as a case study
2210.16335,fixsen09,0911.1955,1.0,The temperature of the cosmic microwave background,THE TEMPERATURE OF THE COSMIC MICROWAVE BACKGROUND
2210.16335,Fixsen1996,astro-ph/9605054,1.0,{The Cosmic Microwave Background spectrum from the full COBE FIRAS data set},The Cosmic Microwave Background Spectrum from the Full COBE FIRAS Data Set
2210.16335,Joseph:2022jsf,2111.00014,0.8888888888888888,{A Step in Understanding the $S_8$ Tension},A Step in understanding the Hubble tension
2210.16335,Aloni:2021eaq,2111.00014,1.0,{A Step in understanding the Hubble tension},A Step in understanding the Hubble tension
2210.16335,Buen-Abad:2022kgf,2208.05984,1.0,"{Stepped Partially Acoustic Dark Matter, Large Scale Structure, and the Hubble T","Stepped partially acoustic dark matter, large scale structure, and the Hubble te"
2210.16335,KATRIN:2019yun,1909.06048,1.0,{Improved Upper Limit on the Neutrino Mass from a Direct Kinematic Method by KAT,Improved Upper Limit on the Neutrino Mass from a Direct Kinematic Method by KATR
2210.16335,Seager:1999km,astro-ph/9912182,1.0,{How exactly did the universe become neutral?},How Exactly Did the Universe Become Neutral?
2210.16335,spitzer_book,1412.5182,1.0,{Physical Processes in the Interstellar Medium},Physical Processes in the Interstellar Medium
2210.16335,Hou:2011ec,1104.2333,1.0,{How Massless Neutrinos Affect the Cosmic Microwave Background Damping Tail},How massless neutrinos affect the cosmic microwave background damping tail
2210.16335,Baumann:2015rya,1508.06342,1.0,{Phases of New Physics in the CMB},Phases of new physics in the CMB
2210.16335,Riess:2021jrx,2112.04510,0.9866666666666667,A comprehensive measurement of the local value of the hubble constant with 1 km/,A Comprehensive Measurement of the Local Value of the Hubble Constant with 1 km 
2210.16335,Seager:1999bc,astro-ph/9909275,1.0,{A new calculation of the recombination epoch},A New Calculation of the Recombination Epoch
2210.16335,Wong:2007ym,0711.1357,1.0,{How well do we understand cosmological recombination?},How well do we understand cosmological recombination
